date,tickets,WindSpeed,Precipitation,Snow,Temperature,holidays,weekdays,pickup
2015-01-15,4.232415598448471,-0.22563203501511395,-0.36801287887429524,-0.11493851886346602,-1.4644919091199178,-0.23531234737354056,0.6728946858521089,-1.4125817016291424
2015-01-16,3.9165282973156654,1.8640494171684086,-0.36801287887429524,-0.11493851886346602,-1.3796788525699275,-0.23531234737354056,0.6728946858521089,-1.371265060630397
2015-01-17,1.8701082391013,0.31914873267475374,-0.36801287887429524,-0.11493851886346602,-1.775473116469882,-0.23531234737354056,0.6728946858521089,-1.3615546599803325
2015-01-18,-1.4684296426097883,-0.591529565553085,6.049597585927347,-0.11493851886346602,-1.09696866406996,-0.23531234737354056,-1.4861166554371956,-1.368988025303789
2015-01-19,1.6505379961950342,0.9574366470576586,-0.36801287887429524,-0.11493851886346602,-0.9556135698199764,4.249670751074389,-1.4861166554371956,-1.5538321430308033
2015-01-20,3.89911504385098,0.22970711409880543,-0.36801287887429524,-0.11493851886346602,-1.125239682919957,4.249670751074389,-1.4861166554371956,-1.4936144587956113
2015-01-21,3.1573285850610806,-0.4085808002840995,-0.36801287887429524,-0.11493851886346602,-1.4362208902699212,-0.23531234737354056,0.6728946858521089,-1.4652670190049386
2015-01-22,3.7039414946009663,0.13619996740576823,-0.36801287887429524,-0.11493851886346602,-1.1535107017699535,-0.23531234737354056,0.6728946858521089,-1.4216238419116154
2015-01-23,3.326019478000219,0.13619996740576823,-0.36801287887429524,-0.11493851886346602,-1.2665947771699406,-0.23531234737354056,0.6728946858521089,-1.3729480867413684
2015-01-24,0.09794692295572759,0.31914873267475374,1.8323107090576964,3.338625918516443,-1.125239682919957,-0.23531234737354056,0.6728946858521089,-1.3055362908945736
2015-01-25,-1.1584374533270059,0.4085903512507021,-0.36801287887429524,-0.11493851886346602,-1.09696866406996,-0.23531234737354056,-1.4861166554371956,-1.468855824682745
2015-01-26,-0.009706888828550525,3.0471180992411813,1.0988695130803658,5.161340482689172,-1.6623890410698952,-0.23531234737354056,-1.4861166554371956,-1.5756207310654853
2015-01-27,-2.249123839609844,1.229827030902592,0.7321489150917005,4.010152336895869,-1.7472020976198854,-0.23531234737354056,0.6728946858521089,-1.6989271440781144
2015-01-28,-0.05605153737258264,0.9574366470576586,-0.36801287887429524,-0.11493851886346602,-1.7472020976198854,-0.23531234737354056,0.6728946858521089,-1.4550203600352019
2015-01-29,0.3058176361904078,-0.591529565553085,-0.3068927792095177,-0.11493851886346602,-1.6058470033699017,-0.23531234737354056,0.6728946858521089,-1.3967167054948397
2015-01-30,0.20795877948001515,2.1364398010133425,-0.1846525798799626,0.8443849359642865,-1.549304965669908,-0.23531234737354056,0.6728946858521089,-1.2905045576877616
2015-01-31,-0.43143412117639657,2.864169333972196,-0.36801287887429524,-0.11493851886346602,-2.0581833049698495,-0.23531234737354056,0.6728946858521089,-1.2258565547192777
2015-02-01,-1.5909572750618184,-0.591529565553085,-0.2763327293771289,0.1728585175848597,-1.5775759845199049,-0.23531234737354056,-1.4861166554371956,-1.3338094795332918
2015-02-02,-1.8232246819527502,1.8640494171684086,2.74911220402936,4.681678755275296,-1.8037441353198789,-0.23531234737354056,-1.4861166554371956,-1.3975499684223305
2015-02-03,-0.24569275088642048,0.7744878817886731,-0.36801287887429524,-0.11493851886346602,-2.0581833049698495,-0.23531234737354056,0.6728946858521089,-1.387988070076175
2015-02-04,0.34563231468518296,-0.4085808002840995,-0.36801287887429524,-0.11493851886346602,-1.2665947771699406,-0.23531234737354056,0.6728946858521089,-1.4153867451474278
2015-02-05,0.37891702313070114,1.3192686494785408,-0.36801287887429524,-0.11493851886346602,-1.5775759845199049,-0.23531234737354056,0.6728946858521089,-1.317201971879443
2015-02-06,0.31806133003276466,0.7744878817886731,-0.36801287887429524,-0.11493851886346602,-2.0581833049698495,-0.23531234737354056,0.6728946858521089,-1.2793998854065494
2015-02-07,-0.20868958727396433,-0.591529565553085,-0.3068927792095177,-0.11493851886346602,-1.323136814869934,-0.23531234737354056,0.6728946858521089,-1.3061220499822155
2015-02-08,-1.5536820293639764,1.3192686494785408,-0.36801287887429524,-0.11493851886346602,-1.2948657960199372,-0.23531234737354056,-1.4861166554371956,-1.4349890492634458
2015-02-09,-0.3958820620193308,2.319388566282328,-0.09297243038279628,-0.11493851886346602,-1.6341180222198983,-0.23531234737354056,-1.4861166554371956,-1.4420016580591595
2015-02-10,1.2892129868028153,2.1364398010133425,-0.3374528290419065,-0.01900617338069077,-1.2948657960199372,-0.23531234737354056,0.6728946858521089,-1.423603872630405
2015-02-11,0.6902696228404119,0.5020974979437393,-0.36801287887429524,-0.11493851886346602,-1.5775759845199049,-0.23531234737354056,0.6728946858521089,-1.3725768309815953
2015-02-12,0.43006845518321407,0.8639295003646215,-0.36801287887429524,-0.11493851886346602,-1.5775759845199049,-0.23531234737354056,0.6728946858521089,-1.2979956739071827
2015-02-13,-0.26156420586725343,1.5916590333234746,-0.36801287887429524,-0.11493851886346602,-2.3408934934698173,-0.23531234737354056,0.6728946858521089,-1.1897374943573553
2015-02-14,-0.8941550543890224,0.046758348829819905,-0.3068927792095177,0.7484525904815112,-1.8037441353198789,-0.23531234737354056,0.6728946858521089,-1.1675116495389408
2015-02-15,-1.8240409282089074,3.7748476322000335,-0.36801287887429524,-0.11493851886346602,-2.3408934934698173,-0.23531234737354056,-1.4861166554371956,-1.2466221268825848
2015-02-16,-0.29385127999969063,0.680980735095636,-0.36801287887429524,-0.11493851886346602,-2.482248587719801,4.249670751074389,-1.4861166554371956,-1.3681382621203084
2015-02-17,-0.6050224916524777,-0.22563203501511395,0.05982781877914765,3.050828882068117,-2.0016412672698563,4.249670751074389,-1.4861166554371956,-1.3633531878832332
2015-02-18,0.2940274124903605,-0.4085808002840995,-0.36801287887429524,-0.11493851886346602,-1.6906600599198918,-0.23531234737354056,0.6728946858521089,-1.370126542967093
2015-02-19,0.18002501871374924,2.5023373315513133,-0.36801287887429524,-0.11493851886346602,-2.171267380369837,-0.23531234737354056,0.6728946858521089,-1.2537337372142379
2015-02-20,-0.18683232641464587,2.0469981824373935,-0.36801287887429524,-0.11493851886346602,-2.567061644269791,-0.23531234737354056,0.6728946858521089,-1.163823842325195
2015-02-21,-0.8603261817727329,-0.31913918170815114,1.49615016090142,2.7630318456197913,-1.8885571918698691,-0.23531234737354056,0.6728946858521089,-1.1779398113245667
2015-02-22,-1.8113437642242411,-0.9533615679739672,-0.06241238055040747,0.8443849359642865,-1.0404266263699666,-0.23531234737354056,-1.4861166554371956,-1.4078131276480572
2015-02-23,0.11690197490426518,2.4088301848582763,-0.36801287887429524,-0.11493851886346602,-1.8602861730198723,-0.23531234737354056,-1.4861166554371956,-1.373971102612743
2015-02-24,0.31760785989045515,0.22970711409880543,-0.36801287887429524,-0.11493851886346602,-2.3691645123198137,-0.23531234737354056,0.6728946858521089,-1.316632713047791
2015-02-25,0.8406403220302461,0.5020974979437393,-0.36801287887429524,-0.11493851886346602,-1.549304965669908,-0.23531234737354056,0.6728946858521089,-1.348362705316396
2015-02-26,0.3668547173452681,0.7744878817886731,-0.36801287887429524,-0.11493851886346602,-1.6623890410698952,-0.23531234737354056,0.6728946858521089,-1.287188006233789
2015-02-27,0.37148011279682513,0.31914873267475374,-0.36801287887429524,-0.11493851886346602,-1.8037441353198789,-0.23531234737354056,0.6728946858521089,-1.2455991110112101
2015-02-28,-0.146745565834485,-0.6809711841290333,-0.36801287887429524,-0.11493851886346602,-1.9733702484198594,-0.23531234737354056,0.6728946858521089,-1.2468366302104537
2015-03-01,-1.7144825418269294,-1.225751951818901,1.221109712409921,4.489814064309746,-1.6058470033699017,-0.23531234737354056,-1.4861166554371956,-1.3579576041745312
2015-03-02,0.13331759405586951,1.1363198842095557,-0.36801287887429524,-0.11493851886346602,-1.2948657960199372,-0.23531234737354056,-1.4861166554371956,-1.4623629739507138
2015-03-03,1.3718352467316082,-0.1361904164391656,1.6795104598957529,1.6118436998264885,-1.4927629279699146,-0.23531234737354056,0.6728946858521089,-1.3333227219815893
2015-03-04,0.3611409935521683,0.31914873267475374,0.3959883669354241,-0.11493851886346602,-0.8990715321199828,-0.23531234737354056,0.6728946858521089,-1.3554413151360694
2015-03-05,-1.537266410212372,0.22970711409880543,1.9545509083872517,7.079987392344678,-1.4927629279699146,-0.23531234737354056,0.6728946858521089,-1.3186292440225706
2015-03-06,0.11599503461964616,0.4085903512507021,-0.36801287887429524,-0.11493851886346602,-2.0581833049698495,-0.23531234737354056,0.6728946858521089,-1.2763225876644304
2015-03-07,-0.35969514466303176,-0.04674879786321728,-0.36801287887429524,-0.11493851886346602,-1.5775759845199049,-0.23531234737354056,0.6728946858521089,-1.2813469156133592
2015-03-08,-1.5201252388330726,-0.04674879786321728,-0.36801287887429524,-0.11493851886346602,-0.7294454190200023,-0.23531234737354056,-1.4861166554371956,-1.4257984066770637
2015-03-09,1.1498162650568713,-0.22563203501511395,-0.3374528290419065,-0.11493851886346602,-0.5032772682200283,-0.23531234737354056,-1.4861166554371956,-1.4866266003838826
2015-03-10,1.084153788450454,-0.6809711841290333,1.0377494134155885,-0.11493851886346602,-0.5598193059200218,-0.23531234737354056,0.6728946858521089,-1.353197280321441
2015-03-11,0.8372846429771557,0.680980735095636,-0.3374528290419065,-0.11493851886346602,-0.24883809857005754,-0.23531234737354056,0.6728946858521089,-1.4041995715862658
2015-03-12,1.3623123737431084,1.229827030902592,-0.36801287887429524,-0.11493851886346602,-0.8142584755699925,-0.23531234737354056,0.6728946858521089,-1.3422493604721328
2015-03-13,1.004161655347056,0.5020974979437393,-0.36801287887429524,-0.11493851886346602,-1.0686976452199632,-0.23531234737354056,0.6728946858521089,-1.299117691314497
2015-03-14,-0.509975149824404,0.13619996740576823,2.107351157549196,-0.11493851886346602,-0.5880903247700185,-0.23531234737354056,0.6728946858521089,-1.2099833084569802
2015-03-15,-1.6518129681597549,2.5023373315513133,-0.36801287887429524,-0.11493851886346602,-0.8990715321199828,-0.23531234737354056,-1.4861166554371956,-1.4150154893876548
2015-03-16,0.7755220095946002,-0.591529565553085,-0.36801287887429524,-0.11493851886346602,-0.7011744001700055,-0.23531234737354056,-1.4861166554371956,-1.4773699567735408
2015-03-17,0.7225566969728492,1.7746077985924598,-0.3068927792095177,-0.11493851886346602,-0.5880903247700185,-0.23531234737354056,0.6728946858521089,-1.4193138060730275
2015-03-18,0.616807459786271,1.7746077985924598,-0.36801287887429524,-0.11493851886346602,-1.2383237583199438,-0.23531234737354056,0.6728946858521089,-1.3656797239778111
2015-03-19,0.9876553421669898,0.22970711409880543,-0.36801287887429524,-0.11493851886346602,-1.125239682919957,-0.23531234737354056,0.6728946858521089,-1.3265081162577546
2015-03-20,0.2794256739079942,1.0468782656336069,0.8543891144212559,4.20201702786142,-1.2665947771699406,-0.23531234737354056,0.6728946858521089,-1.180728354586862
2015-03-21,-0.45138680743801507,0.046758348829819905,-0.36801287887429524,-0.11493851886346602,-1.0121556075199698,-0.23531234737354056,0.6728946858521089,-1.283516699276033
2015-03-22,-1.5376291863262197,0.9574366470576586,-0.36801287887429524,-0.11493851886346602,-1.1535107017699535,-0.23531234737354056,-1.4861166554371956,-1.3685260181360712
2015-03-23,0.634492795336342,0.5915391165196876,-0.36801287887429524,-0.11493851886346602,-1.4362208902699212,-0.23531234737354056,-1.4861166554371956,-1.4356243091190577
2015-03-24,0.8688461648818977,-0.4980224188600478,-0.36801287887429524,-0.11493851886346602,-1.1535107017699535,-0.23531234737354056,0.6728946858521089,-1.4090588969752957
2015-03-25,0.38599115735072953,-0.31913918170815114,-0.21521262971235136,-0.11493851886346602,-0.8142584755699925,-0.23531234737354056,0.6728946858521089,-1.3403683312892827
2015-03-26,0.45709527566486097,-0.9533615679739672,0.6099087157621456,-0.11493851886346602,-0.2205670797200608,-0.23531234737354056,0.6728946858521089,-1.3082505830049145
2015-03-27,0.2639169950410089,-0.4085808002840995,0.4571084666002017,-0.11493851886346602,-0.7577164378699991,-0.23531234737354056,0.6728946858521089,-1.2541214932300009
2015-03-28,-0.4027748081824354,0.9574366470576586,-0.36801287887429524,-0.11493851886346602,-1.2948657960199372,-0.23531234737354056,0.6728946858521089,-1.193648055026965
2015-03-29,-1.6492735353628216,0.4085903512507021,-0.36801287887429524,-0.11493851886346602,-1.1535107017699535,-0.23531234737354056,-1.4861166554371956,-1.3203535207735166
2015-03-30,0.301010852681927,1.0468782656336069,-0.36801287887429524,-0.11493851886346602,-0.6163613436200153,-0.23531234737354056,-1.4861166554371956,-1.4173172750982477
2015-03-31,0.3778286947891583,0.046758348829819905,0.15150796827631396,-0.11493851886346602,-0.8425294944199894,-0.23531234737354056,0.6728946858521089,-1.3020794872646866
2015-04-01,0.4818547454349603,-0.04674879786321728,-0.36801287887429524,-0.11493851886346602,-0.8142584755699925,-0.23531234737354056,0.6728946858521089,-1.3746393629803346
2015-04-02,0.2637356069840851,0.4085903512507021,-0.36801287887429524,-0.11493851886346602,-0.10748300432007377,-0.23531234737354056,0.6728946858521089,-1.3401703282174036
2015-04-03,-0.09885911880660056,0.5915391165196876,-0.2457726795447401,-0.11493851886346602,0.3165822784298775,-0.23531234737354056,0.6728946858521089,-1.317218472135433
2015-04-04,-0.5055311424297708,1.9575565638614456,-0.3374528290419065,-0.11493851886346602,-0.2771091174200543,-0.23531234737354056,0.6728946858521089,-1.3668182416411152
2015-04-05,-1.8375543384497308,-0.1361904164391656,-0.36801287887429524,-0.11493851886346602,-0.24883809857005754,-0.23531234737354056,-1.4861166554371956,-1.4473807415118716
2015-04-06,0.5487869384398443,-0.4085808002840995,-0.36801287887429524,-0.11493851886346602,-0.19229606087006404,-0.23531234737354056,-1.4861166554371956,-1.4842010627533653
2015-04-07,0.628053519315547,0.680980735095636,0.09038786861153636,-0.11493851886346602,-0.2205670797200608,-0.23531234737354056,0.6728946858521089,-1.3774939072665897
2015-04-08,0.16868826515601143,2.5023373315513133,-0.36801287887429524,-0.11493851886346602,-0.8425294944199894,-0.23531234737354056,0.6728946858521089,-1.3522650158580107
2015-04-09,0.1558097131144213,1.502217414747526,-0.36801287887429524,-0.11493851886346602,-0.8990715321199828,-0.23531234737354056,0.6728946858521089,-1.3097521062999966
2015-04-10,-0.02866194077708812,-0.22563203501511395,0.15150796827631396,-0.11493851886346602,-0.47500624937003155,-0.23531234737354056,0.6728946858521089,-1.2793751350225646
2015-04-11,-0.5323765748544939,1.4087102680544896,-0.36801287887429524,-0.11493851886346602,-0.305380136270051,-0.23531234737354056,0.6728946858521089,-1.2692109773327773
2015-04-12,-1.6022033345910942,-0.7704128027049818,-0.36801287887429524,-0.11493851886346602,-0.07921198547007702,-0.23531234737354056,-1.4861166554371956,-1.3792429344015207
2015-04-13,0.5272017596659115,-0.22563203501511395,-0.36801287887429524,-0.11493851886346602,0.17522718417989375,-0.23531234737354056,-1.4861166554371956,-1.462131970366855
2015-04-14,0.7217404507166921,-0.591529565553085,-0.3374528290419065,-0.11493851886346602,0.23176922187988724,-0.23531234737354056,0.6728946858521089,-1.414388479660038
2015-04-15,0.3322095984728214,0.4085903512507021,-0.36801287887429524,-0.11493851886346602,0.3165822784298775,-0.23531234737354056,0.6728946858521089,-1.3918078793378403
2015-04-16,0.9291576938090628,0.5020974979437393,-0.36801287887429524,-0.11493851886346602,0.11868514647990024,-0.23531234737354056,0.6728946858521089,-1.304323522079315
2015-04-17,0.7324423460751965,-0.04674879786321728,-0.12353248021518504,-0.11493851886346602,0.40139533497986774,-0.23531234737354056,0.6728946858521089,-1.2638648943920452
2015-04-18,-0.3341194286367753,-0.4085808002840995,-0.36801287887429524,-0.11493851886346602,0.7689185800298255,-0.23531234737354056,0.6728946858521089,-1.1810336093226756
2015-04-19,-1.6091867747826607,1.3192686494785408,-0.36801287887429524,-0.11493851886346602,0.005601071079913236,-0.23531234737354056,-1.4861166554371956,-1.3022279895685958
2015-04-20,-0.15109887920065632,0.8639295003646215,3.818713948162967,-0.11493851886346602,-0.24883809857005754,-0.23531234737354056,-1.4861166554371956,-1.3063778039500593
2015-04-21,0.928976305752139,0.31914873267475374,0.2431881177734803,-0.11493851886346602,0.146956165329897,-0.23531234737354056,0.6728946858521089,-1.3744743604204355
2015-04-22,0.5000842451558027,0.5020974979437393,-0.21521262971235136,-0.11493851886346602,0.146956165329897,-0.23531234737354056,0.6728946858521089,-1.276198835744506
2015-04-23,0.99862931961088,1.5916590333234746,-0.36801287887429524,-0.11493851886346602,-0.531548287070025,-0.23531234737354056,0.6728946858521089,-1.2062212500912797
2015-04-24,0.8283966281878893,1.3192686494785408,-0.36801287887429524,-0.11493851886346602,-0.5880903247700185,-0.23531234737354056,0.6728946858521089,-1.1477690932470084
2015-04-25,-0.3456375702514369,0.13619996740576823,-0.36801287887429524,-0.11493851886346602,-0.3336511551200478,-0.23531234737354056,0.6728946858521089,-1.0927324893926493
2015-04-26,-1.6236071253081032,-0.04674879786321728,-0.36801287887429524,-0.11493851886346602,-0.05094096662008027,-0.23531234737354056,-1.4861166554371956,-1.2232000135049015
2015-04-27,0.5838855274546004,0.22970711409880543,-0.36801287887429524,-0.11493851886346602,-0.022669947770083517,-0.23531234737354056,-1.4861166554371956,-1.4028548007230879
2015-04-28,0.8843548437488831,1.0468782656336069,-0.36801287887429524,-0.11493851886346602,0.260040240729884,-0.23531234737354056,0.6728946858521089,-1.370473048342881
2015-04-29,0.4666181486533607,0.13619996740576823,-0.36801287887429524,-0.11493851886346602,0.4579373726798613,-0.23531234737354056,0.6728946858521089,-1.320683525893315
2015-04-30,0.9485662158999099,1.1363198842095557,-0.36801287887429524,-0.11493851886346602,0.09041412762990349,-0.23531234737354056,0.6728946858521089,-1.2595418273226877
2015-05-01,0.7776986662776858,-0.04674879786321728,-0.36801287887429524,-0.11493851886346602,0.005601071079913236,-0.23531234737354056,0.6728946858521089,-1.1921630319878727
2015-05-02,-0.4103024125447733,-0.9533615679739672,-0.36801287887429524,-0.11493851886346602,0.28831125957988074,-0.23531234737354056,0.6728946858521089,-1.0911072141776428
2015-05-03,-1.6397506623743219,-1.1363103332429527,-0.36801287887429524,-0.11493851886346602,0.5427504292298515,-0.23531234737354056,-1.4861166554371956,-1.2790368797747713
2015-05-04,0.6444691384671513,0.046758348829819905,-0.36801287887429524,-0.11493851886346602,0.8537316365798158,-0.23531234737354056,-1.4861166554371956,-1.3948026758000098
2015-05-05,0.916007059682087,-0.4980224188600478,-0.36801287887429524,-0.11493851886346602,1.1081708062297866,-0.23531234737354056,0.6728946858521089,-1.3141411743933138
2015-05-06,0.650273556288713,-0.1361904164391656,-0.36801287887429524,-0.11493851886346602,0.5710214480798482,-0.23531234737354056,0.6728946858521089,-1.283302195948164
2015-05-07,1.0151356327909462,-1.225751951818901,-0.36801287887429524,-0.11493851886346602,0.6841055234798353,-0.23531234737354056,0.6728946858521089,-1.231549143035798
2015-05-08,0.7845007184123285,-0.9533615679739672,-0.36801287887429524,-0.11493851886346602,0.7406475611798288,-0.23531234737354056,0.6728946858521089,-1.203853463356727
2015-05-09,-0.29412336208507633,-0.4085808002840995,-0.36801287887429524,-0.11493851886346602,0.4296663538298645,-0.23531234737354056,0.6728946858521089,-1.1431077709298576
2015-05-10,-1.6133587000919083,-0.6809711841290333,-0.36801287887429524,-0.11493851886346602,0.9102736742798093,-0.23531234737354056,-1.4861166554371956,-1.2809096588296265
2015-05-11,0.6813816080511456,-0.591529565553085,-0.36801287887429524,-0.11493851886346602,1.1929838627797769,-0.23531234737354056,-1.4861166554371956,-1.359921134637331
2015-05-12,0.9158256716251632,0.046758348829819905,-0.36801287887429524,-0.11493851886346602,1.0798997873797898,-0.23531234737354056,0.6728946858521089,-1.2984906815868802
2015-05-13,0.6631521083303031,0.8639295003646215,-0.36801287887429524,-0.11493851886346602,0.3165822784298775,-0.23531234737354056,0.6728946858521089,-1.2502191826883862
2015-05-14,0.5075211554896787,-0.591529565553085,-0.36801287887429524,-0.11493851886346602,0.3165822784298775,-0.23531234737354056,0.6728946858521089,-1.1877987142785404
2015-05-15,0.9104747239459109,-0.7704128027049818,-0.36801287887429524,-0.11493851886346602,0.5144794103798548,-0.23531234737354056,0.6728946858521089,-1.1364416675099323
2015-05-16,-0.5235792540936893,-1.3192590985119381,0.548788616097368,-0.11493851886346602,0.5710214480798482,-0.23531234737354056,0.6728946858521089,-0.9691373219001966
2015-05-17,-1.6164422970596128,-1.3192590985119381,-0.3068927792095177,-0.11493851886346602,0.9950867308297996,-0.23531234737354056,-1.4861166554371956,-1.1708612015048934
2015-05-18,0.7282704207659491,-0.22563203501511395,-0.36801287887429524,-0.11493851886346602,0.6558345046298385,-0.23531234737354056,-1.4861166554371956,-1.310634869995457
2015-05-19,0.925257850585201,-1.1363103332429527,-0.36801287887429524,-0.11493851886346602,0.7689185800298255,-0.23531234737354056,0.6728946858521089,-1.2449721012835933
2015-05-20,0.6598871233056747,0.680980735095636,-0.36801287887429524,-0.11493851886346602,0.260040240729884,-0.23531234737354056,0.6728946858521089,-1.201733180462023
2015-05-21,1.1168036386967388,-1.0468687146670042,-0.36801287887429524,-0.11493851886346602,0.06214310877990674,-0.23531234737354056,0.6728946858521089,-1.1716367135364194
2015-05-22,0.8624068888611026,0.31914873267475374,-0.36801287887429524,-0.11493851886346602,0.486208391529858,-0.23531234737354056,0.6728946858521089,-1.2341809338661893
2015-05-23,-0.4668954863050004,-0.31913918170815114,-0.36801287887429524,-0.11493851886346602,0.2034982030298905,-0.23531234737354056,0.6728946858521089,-1.2864702450982277
2015-05-24,-1.7375188250562525,-0.591529565553085,-0.36801287887429524,-0.11493851886346602,0.712376542329832,-0.23531234737354056,-1.4861166554371956,-1.3615959106203073
2015-05-25,-1.9085677627354005,-0.1361904164391656,-0.36801287887429524,-0.11493851886346602,1.0516287685297931,4.249670751074389,-1.4861166554371956,-1.4266894205005192
2015-05-26,0.9365946041429388,-0.04674879786321728,-0.36801287887429524,-0.11493851886346602,1.2212548816297735,4.249670751074389,-1.4861166554371956,-1.3330669680137455
2015-05-27,0.5543192741760203,-0.04674879786321728,-0.12353248021518504,-0.11493851886346602,1.2212548816297735,-0.23531234737354056,0.6728946858521089,-1.2175404257003608
2015-05-28,0.8912475899119876,-0.4980224188600478,-0.36801287887429524,-0.11493851886346602,1.2212548816297735,-0.23531234737354056,0.6728946858521089,-1.1714057099525605
2015-05-29,0.8791852841265546,-0.4980224188600478,-0.36801287887429524,-0.11493851886346602,1.0798997873797898,-0.23531234737354056,0.6728946858521089,-1.1437677811694542
2015-05-30,-0.31715964531439955,0.13619996740576823,-0.36801287887429524,-0.11493851886346602,1.1364418250797832,-0.23531234737354056,0.6728946858521089,-1.0891436837148432
2015-05-31,-1.7424163025931954,0.13619996740576823,4.093754396654465,-0.11493851886346602,0.9102736742798093,-0.23531234737354056,-1.4861166554371956,-1.146102567392027
2015-06-01,0.2324461671647288,2.0469981824373935,1.8323107090576964,-0.11493851886346602,-0.07921198547007702,-0.23531234737354056,-1.4861166554371956,-1.1811656113705948
2015-06-02,0.6535385413133415,0.4085903512507021,0.7627089649240893,-0.11493851886346602,-0.19229606087006404,-0.23531234737354056,0.6728946858521089,-1.1498893761417124
2015-06-03,0.8130693373778277,-0.22563203501511395,-0.36801287887429524,-0.11493851886346602,0.28831125957988074,-0.23531234737354056,0.6728946858521089,-1.227143574686491
2015-06-04,1.192805234547813,-0.04674879786321728,-0.36801287887429524,-0.11493851886346602,0.2034982030298905,-0.23531234737354056,0.6728946858521089,-1.169805185121539
2015-06-05,0.9100212538036014,-0.9533615679739672,0.029267768946758848,-0.11493851886346602,0.373124316129871,-0.23531234737354056,0.6728946858521089,-1.1117985351889954
2015-06-06,-0.28922588454813364,-0.22563203501511395,0.2126280679410915,-0.11493851886346602,0.6841055234798353,-0.23531234737354056,0.6728946858521089,-1.1092244952545687
2015-06-07,-1.5016236570268444,-0.591529565553085,-0.36801287887429524,-0.11493851886346602,0.486208391529858,-0.23531234737354056,-1.4861166554371956,-1.2069637616108257
2015-06-08,0.7768824200215287,0.31914873267475374,-0.1846525798799626,-0.11493851886346602,0.8537316365798158,-0.23531234737354056,-1.4861166554371956,-1.3031272535200462
2015-06-09,1.0084242746847654,-0.1361904164391656,-0.3374528290419065,-0.11493851886346602,1.1081708062297866,-0.23531234737354056,0.6728946858521089,-1.2618931138012504
2015-06-10,0.7454115921452485,-0.8639199493980189,-0.36801287887429524,-0.11493851886346602,0.9950867308297996,-0.23531234737354056,0.6728946858521089,-1.2260215572791768
2015-06-11,1.0291025131740792,-0.31913918170815114,-0.36801287887429524,-0.11493851886346602,1.390880994729754,-0.23531234737354056,0.6728946858521089,-1.1154450917627663
2015-06-12,1.0206679685271223,-0.31913918170815114,-0.36801287887429524,-0.11493851886346602,1.390880994729754,-0.23531234737354056,0.6728946858521089,-1.1031524010502802
2015-06-13,-0.14520376735063267,0.046758348829819905,-0.36801287887429524,-0.11493851886346602,1.3060679381797637,-0.23531234737354056,0.6728946858521089,-1.1146530794752505
2015-06-14,-1.4146480837318802,-1.0468687146670042,0.7321489150917005,-0.11493851886346602,1.1929838627797769,-0.23531234737354056,-1.4861166554371956,-1.1907357598447452
2015-06-15,0.8065393673285708,-0.22563203501511395,1.3739099615718648,-0.11493851886346602,0.9950867308297996,-0.23531234737354056,-1.4861166554371956,-1.2370024776404647
